p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
RPL182	3.03320257513903e-53	0.483880361573608	0.998	0.97	5.59929195370665e-49	7	RPL18
CD27	7.19131437700425e-53	0.498183328489642	0.294	0.092	1.32751663399499e-48	7	CD27
RPL363	3.22180841877819e-52	0.458530554946328	1	0.986	5.94745834106454e-48	7	RPL36
TSTD1	3.96829670101348e-51	0.561457852388978	0.517	0.251	7.32547571007089e-47	7	TSTD1
RPS212	1.59018958950377e-49	0.495811688222192	0.992	0.947	2.93548998222395e-45	7	RPS21
HLA-DRB12	2.49483235734725e-48	0.756169506286733	0.892	0.769	4.60546053166302e-44	7	HLA-DRB1
RPS263	4.4187873315653e-47	0.723462188092941	0.943	0.875	8.15708141406954e-43	7	RPS26
RPS27A2	9.57699738067005e-45	0.397830661625103	1	0.998	1.76791371647169e-40	7	RPS27A
RPL112	3.72073893882642e-44	0.369151147691013	1	0.997	6.86848408107357e-40	7	RPL11
RPL27A2	1.02429916077181e-42	0.411509234321423	1	0.991	1.89085625078476e-38	7	RPL27A
TAGLN21	1.57515203968608e-42	0.657948432191275	0.59	0.347	2.90773066526051e-38	7	TAGLN2
RPS52	3.75432092776829e-42	0.42515782020127	1	0.981	6.93047643266026e-38	7	RPS5
RPL301	6.43153802231759e-42	0.482538675175788	0.998	0.987	1.18726191891983e-37	7	RPL30
SYNGR2	2.72683126748245e-41	0.411329812318533	0.329	0.133	5.0337305197726e-37	7	SYNGR2
RPL132	4.66682786812006e-41	0.371739358327524	1	0.999	8.61496424454963e-37	7	RPL13
IGHA1	2.11919004100949e-40	4.69407311174627	0.424	0.206	3.91202481570352e-36	7	IGHA1
RPS161	2.18931223147102e-40	0.429113518483577	0.994	0.979	4.0414703792955e-36	7	RPS16
IGHG3	2.56303894751548e-40	4.47583592596104	0.27	0.101	4.73136989711357e-36	7	IGHG3
RPL372	4.74345033308584e-39	0.373454721858042	1	0.988	8.75640931487646e-35	7	RPL37
SELL3	8.63951202171471e-39	0.421121401419359	0.471	0.222	1.59485391920854e-34	7	SELL
RPS172	9.73846291644853e-39	0.407905118778022	1	0.992	1.7977202543764e-34	7	RPS17
RPL23A1	1.74967276077241e-37	0.428779960892892	0.998	0.972	3.22989591638587e-33	7	RPL23A
SEL1L3	2.03701081982547e-37	0.260072645984969	0.252	0.086	3.76032197339782e-33	7	SEL1L3
HLA-DMA1	1.2397277501163e-36	0.542480180931833	0.671	0.45	2.28853742671469e-32	7	HLA-DMA
RPS132	3.02626811826337e-36	0.366829878638701	0.998	0.975	5.58649094631419e-32	7	RPS13
HLA-DRA1	6.21112770064155e-36	0.540609235831694	0.935	0.866	1.14657417353843e-31	7	HLA-DRA
LIMD21	8.34262502731081e-36	0.488116387515573	0.716	0.495	1.54004858004158e-31	7	LIMD2
POU2AF1	1.51486675577804e-35	0.337159942240684	0.296	0.118	2.79644403116627e-31	7	POU2AF1
TMEM156	3.23062329567059e-35	0.300723663349302	0.349	0.148	5.9637306038079e-31	7	TMEM156
RPL322	4.15237749287062e-35	0.326989932107869	1	0.999	7.66528885183917e-31	7	RPL32
RPL352	2.84759951213996e-34	0.351569893709888	0.996	0.985	5.25666869941037e-30	7	RPL35
PTPRC3	5.77374615268181e-34	0.458586907588804	0.564	0.334	1.06583353978506e-29	7	PTPRC
TOMM73	4.26595968451196e-33	0.496144460750328	0.846	0.759	7.87496157760909e-29	7	TOMM7
PIM2	1.53103190627805e-32	0.389189526021019	0.272	0.109	2.82628489898927e-28	7	PIM2
EAF2	6.59312189449673e-31	0.412074052158915	0.385	0.197	1.2170903017241e-26	7	EAF2
RPS15A2	6.69530710436149e-31	0.288557110902433	1	0.999	1.23595369146513e-26	7	RPS15A
NBEAL13	7.22135920303712e-31	0.370811234492076	0.86	0.687	1.33306290888065e-26	7	NBEAL1
RPS72	1.01630411820464e-30	0.34737070554533	0.996	0.973	1.87609740220576e-26	7	RPS7
TNFAIP8	1.20722553068463e-30	0.342875929362619	0.341	0.159	2.22853832964382e-26	7	TNFAIP8
IFT57	2.56734482860899e-30	0.307604666480293	0.264	0.107	4.7393185536122e-26	7	IFT57
RPL35A2	3.24632065015259e-30	0.316638874027876	1	0.991	5.99270792018168e-26	7	RPL35A
PKIG	3.37551782319155e-30	0.335487802990517	0.266	0.109	6.2312059016116e-26	7	PKIG
CHCHD10	6.61735286975202e-30	0.375034965355478	0.402	0.208	1.22156333975622e-25	7	CHCHD10
RPS62	6.99763464168711e-30	0.31322651535315	1	0.996	1.29176335485544e-25	7	RPS6
FAM65B	1.38130569418189e-29	0.450418013200216	0.513	0.308	2.54989031145976e-25	7	FAM65B
MT-ND31	1.4361494608896e-29	0.425489572444511	1	0.977	2.6511319048022e-25	7	MT-ND3
RPL82	1.59597050430386e-29	0.327332101245712	1	0.99	2.94616155094493e-25	7	RPL8
BANK11	3.29082051959328e-29	0.486280460512521	0.542	0.343	6.0748546791692e-25	7	BANK1
PFDN52	7.12595085288232e-29	0.367388950447518	0.968	0.94	1.31545052744208e-24	7	PFDN5
NCF11	1.28032444634578e-27	0.38445365051305	0.586	0.376	2.36347892795431e-23	7	NCF1
RPL152	2.65174265473052e-27	0.311759985382015	1	0.987	4.89511694063254e-23	7	RPL15
RPS292	2.9931125090676e-27	0.314606606237172	1	0.999	5.52528569173878e-23	7	RPS29
RPS182	5.45320475361355e-27	0.333192266702713	1	0.998	1.00666159751706e-22	7	RPS18
DRAM2	7.60823006455068e-27	0.375664624397518	0.361	0.189	1.40447926991605e-22	7	DRAM2
RPS112	1.17784542636249e-26	0.36736040154415	0.998	0.977	2.17430265706516e-22	7	RPS11
CYBA2	1.18840286045176e-26	0.337056591439103	0.984	0.855	2.19379168039395e-22	7	CYBA
GGA2	7.71094261934845e-26	0.339415514438028	0.31	0.15	1.42344000753172e-21	7	GGA2
SWAP70	2.65905082152256e-25	0.308901632354189	0.252	0.111	4.90860781653065e-21	7	SWAP70
MT-CO13	4.30457184576294e-25	0.310866225039507	1	0.998	7.94623962727838e-21	7	MT-CO1
RPS142	1.8040321740699e-24	0.284107660757163	1	0.997	3.33024339333304e-20	7	RPS14
ICAM32	5.61362028853432e-24	0.331266698577369	0.381	0.204	1.03627430526344e-19	7	ICAM3
RPS102	1.53015775576662e-23	0.34330779025371	0.963	0.89	2.82467121714518e-19	7	RPS10
RPLP13	1.83404002088559e-23	0.288703166453798	1	1	3.3856378785548e-19	7	RPLP1
RPS282	2.31401465632684e-23	0.261220585062182	1	0.994	4.27167105557935e-19	7	RPS28
RPS232	4.49070346570092e-23	0.321649117039828	0.998	0.991	8.2898385976839e-19	7	RPS23
C1orf1621	5.09307734219273e-23	0.281901914520995	0.321	0.161	9.40182077368777e-19	7	C1orf162
VOPP1	7.7735115228971e-23	0.291161299318491	0.258	0.12	1.43499022712681e-18	7	VOPP1
MT-CYB2	2.57046406838872e-22	0.369911980112879	0.992	0.962	4.74507667024557e-18	7	MT-CYB
RPSA2	2.01272271769122e-21	0.35648818903583	0.994	0.952	3.71548613685798e-17	7	RPSA
PLAC82	4.43060518841582e-21	0.335663321063247	0.604	0.433	8.1788971778156e-17	7	PLAC8
RPS202	8.80112330056618e-20	0.301987894358257	0.998	0.97	1.62468736128452e-15	7	RPS20
RPL262	1.45769706939687e-17	0.256363075955197	0.998	0.966	2.69090879010662e-13	7	RPL26
CNN2	1.87840869525791e-17	0.26030027643668	0.31	0.171	3.4675424514461e-13	7	CNN2
BTG12	3.95803145464649e-17	0.396356066680157	0.882	0.821	7.30652606527742e-13	7	BTG1
ITM2C	6.11437951806295e-17	0.545136607407228	0.304	0.178	1.12871445903442e-12	7	ITM2C
POU2F21	6.39016394883841e-17	0.384521227116855	0.434	0.296	1.17962426495557e-12	7	POU2F2
CXCR41	1.98743280571579e-16	0.501255638061717	0.801	0.758	3.66880095935134e-12	7	CXCR4
HLA-DMB1	2.8318815335103e-16	0.353724426598024	0.513	0.369	5.22765331086002e-12	7	HLA-DMB
EEF1D1	3.94076917176079e-16	0.267052130785601	0.984	0.934	7.27465989107041e-12	7	EEF1D
EVI2B1	2.22500820714961e-15	0.329040402311652	0.497	0.355	4.10736515039818e-11	7	EVI2B
STK17A1	6.04095382773575e-15	0.305300553657703	0.331	0.203	1.11516007660002e-10	7	STK17A
JUNB3	1.0988815526089e-14	0.50684727325636	0.748	0.662	2.02853534611603e-10	7	JUNB
CRIP12	5.88526524737199e-14	0.45808389623128	0.355	0.227	1.08641996466487e-09	7	CRIP1
MT-ND42	6.01315967191506e-14	0.29858283000555	0.996	0.983	1.11002927543552e-09	7	MT-ND4
STK4	1.21350389738886e-13	0.294476651240203	0.442	0.312	2.24012819457984e-09	7	STK4
AC090498.13	1.2287977242681e-13	0.363562996463603	0.824	0.731	2.26836059899892e-09	7	AC090498.1
ORAI2	1.37275404950664e-13	0.280547312050226	0.296	0.182	2.53410397538926e-09	7	ORAI2
UCP21	1.38747255472862e-13	0.343021019994458	0.533	0.407	2.56127433602903e-09	7	UCP2
LY6E2	2.67705473853259e-12	0.287839022602424	0.546	0.423	4.94184304733117e-08	7	LY6E
HVCN11	4.61131681704345e-12	0.274153192728694	0.343	0.228	8.51249084426221e-08	7	HVCN1
PRKCB1	4.72471422150753e-12	0.318196020748328	0.45	0.336	8.7218224529029e-08	7	PRKCB
UBC2	8.73364899058447e-12	0.306927259650784	0.927	0.871	1.61223160366189e-07	7	UBC
CLEC2D	2.13521200031219e-11	0.260984412595226	0.442	0.31	3.9416013525763e-07	7	CLEC2D
CORO1A3	5.8197743865525e-11	0.257772859416535	0.755	0.679	1.07433035175759e-06	7	CORO1A
SPIB1	6.58865727273222e-11	0.284494790205766	0.302	0.195	1.21626613254637e-06	7	SPIB
SSR21	8.20410754523926e-11	0.30539232291489	0.556	0.483	1.51447825285117e-06	7	SSR2
CIRBP1	9.54051669414860e-11	0.282449885633096	0.809	0.758	1.76117938173983e-06	7	CIRBP
SMIM141	3.94384630696088e-10	0.30421697610052	0.357	0.252	7.28034028264979e-06	7	SMIM14
EEF1B22	4.10556413193079e-10	0.26527754756196	0.963	0.885	7.57887138754424e-06	7	EEF1B2
GPSM31	4.24738224308297e-10	0.28272865097036	0.554	0.472	7.84066762073116e-06	7	GPSM3
ISCU	5.07257857905812e-10	0.289997210122592	0.438	0.346	9.36398005694129e-06	7	ISCU
NFKBIA2	8.20420103674331e-10	0.279396460497187	0.462	0.352	1.51449551138282e-05	7	NFKBIA
FOXP1	3.13287545188296e-09	0.302971972905386	0.479	0.389	5.78328808417594e-05	7	FOXP1
CD221	5.42851776417122e-09	0.255964351682724	0.337	0.239	0.000100210437926601	7	CD22
PTPN61	1.6797617417477e-08	0.261890823262912	0.371	0.277	0.000310084017526626	7	PTPN6
SP100	1.84302553475987e-08	0.252080729961342	0.393	0.308	0.000340222513716671	7	SP100
RASGRP21	2.46018610366278e-08	0.266489013628073	0.434	0.355	0.000454150354736149	7	RASGRP2
RAC21	1.05829344885519e-07	0.253044863194123	0.592	0.519	0.00195360970658669	7	RAC2
ANKRD12	8.12266643845439e-07	0.25383414797432	0.418	0.348	0.0149944422453868	7	ANKRD12
RGS11	0.000177037344395222	0.285274639721432	0.288	0.231	1	7	RGS1
MT-ND12	0.000705478120047002	0.255266664425748	0.976	0.929	1	7	MT-ND1
GZMB	0	2.296166263914	0.561	0.015	0	8	GZMB
SCT	0	1.61574698859501	0.649	0.003	0	8	SCT
LILRA4	0	1.59212062555873	0.623	0.017	0	8	LILRA4
CLEC4C	0	0.656378892924283	0.325	0.002	0	8	CLEC4C
SMPD3	0	0.596288121340365	0.351	0.004	0	8	SMPD3
SHD	0	0.43131233728951	0.254	0.002	0	8	SHD
TNFRSF21	1.30746227757608e-263	0.879369318130169	0.491	0.018	2.41357536440545e-259	8	TNFRSF21
CLIC3	2.89156663221728e-261	1.29625281961528	0.465	0.016	5.33783200307309e-257	8	CLIC3
C1orf186	4.28613844947099e-252	0.586017755350216	0.36	0.01	7.91221157772345e-248	8	C1orf186
PTPRS	1.5148394561513e-226	1.3099069755708	0.57	0.03	2.79639363605531e-222	8	PTPRS
TGFBI1	6.98901138978648e-224	0.873104997316748	0.5	0.023	1.29017150255458e-219	8	TGFBI
LRRC26	2.2855636880133e-175	0.789948988120879	0.316	0.011	4.21915056807255e-171	8	LRRC26
RUNX2	3.81335996367541e-160	0.698773821514261	0.421	0.023	7.03946249294481e-156	8	RUNX2
SERPINF1	6.31261560924401e-147	1.28514273926666	0.605	0.055	1.16530884146644e-142	8	SERPINF1
DNASE1L3	5.98641155453157e-145	0.658182343864359	0.36	0.018	1.10509157296653e-140	8	DNASE1L3
JCHAIN1	2.6942554596778e-130	2.88522751228694	0.947	0.192	4.97359557856522e-126	8	JCHAIN
RNASE61	3.16550511264552e-127	1.60852061108964	0.789	0.115	5.84352243794363e-123	8	RNASE6
APP	1.76293237407900e-125	1.69873773663487	0.807	0.126	3.25437316254982e-121	8	APP
PLD4	3.54459557976946e-117	1.82468663692822	0.851	0.152	6.54332344025442e-113	8	PLD4
LILRB4	4.00925336236889e-108	0.668841441791022	0.412	0.032	7.40108170693297e-104	8	LILRB4
CCDC50	3.41022616774219e-102	1.81038109398975	0.825	0.166	6.29527750565208e-98	8	CCDC50
FCER1G1	4.15929715489824e-102	1.65566114046687	0.825	0.137	7.67806254794215e-98	8	FCER1G
ITM2C1	1.40746500388548e-101	1.87431709708977	0.833	0.177	2.59818039717259e-97	8	ITM2C
UGCG	1.79643413452744e-98	1.59535325700038	0.684	0.111	3.31621741233765e-94	8	UGCG
MPEG11	5.62890084406444e-95	1.10150432892904	0.561	0.07	1.0390950958143e-90	8	MPEG1
SLC15A4	1.91856623870296e-94	0.930517380101134	0.518	0.06	3.54167327664567e-90	8	SLC15A4
JAML1	1.24878618503992e-93	0.92581830212055	0.553	0.067	2.30525929758369e-89	8	JAML
IRF7	4.36966795747594e-92	2.03636502010867	0.886	0.226	8.06640704950059e-88	8	IRF7
FCER1A	7.64934760142165e-90	0.554143933446521	0.307	0.021	1.41206956722244e-85	8	FCER1A
IRF8	3.53131946165711e-89	2.19166445000149	0.956	0.299	6.51881572621903e-85	8	IRF8
DUSP5	8.49708893324485e-87	0.569997038950966	0.325	0.025	1.568562617077e-82	8	DUSP5
TPM2	2.12629021472819e-83	0.684087676320549	0.351	0.031	3.92513173638825e-79	8	TPM2
CST31	1.16589373618379e-81	1.75762631861352	0.886	0.217	2.15223983699527e-77	8	CST3
SEL1L31	3.6277659663327e-75	0.896744429162312	0.57	0.088	6.69685597385016e-71	8	SEL1L3
LGMN	2.1384466885676e-73	0.820917125090414	0.482	0.065	3.9475725870958e-69	8	LGMN
DERL3	2.25961921517189e-71	0.846844702065477	0.491	0.069	4.17125707120732e-67	8	DERL3
PLAC83	3.05889535659247e-70	2.35924596707627	0.956	0.435	5.6467208282697e-66	8	PLAC8
GPR1832	4.55946434660047e-68	1.23753089936664	0.553	0.091	8.41677118382447e-64	8	GPR183
IGFLR1	2.29898497742086e-64	0.443323645252453	0.333	0.034	4.24392626831891e-60	8	IGFLR1
TMIGD2	2.39698914687888e-63	0.418310415537437	0.307	0.03	4.42484196513841e-59	8	TMIGD2
CD4	3.70470141288781e-63	0.585649476331898	0.298	0.029	6.83887880819091e-59	8	CD4
TYROBP1	1.20240821703643e-62	1.05370881502915	0.789	0.186	2.21964556864925e-58	8	TYROBP
CSF2RB	2.96737535624165e-62	0.442474206835215	0.307	0.03	5.47777490762208e-58	8	CSF2RB
DSTN2	2.21218451784507e-61	0.982397841814823	0.667	0.146	4.083692619942e-57	8	DSTN
IDH3A	9.25918664624245e-61	0.763461068662543	0.518	0.088	1.70924585489636e-56	8	IDH3A
VIMP	1.0552587293917e-54	1.17107501747841	0.702	0.193	1.94800761445708e-50	8	VIMP
SELL4	7.6993387002815e-54	1.19774913144169	0.789	0.226	1.42129792407197e-49	8	SELL
SEC61B1	3.09991067595724e-53	1.76939408927395	0.912	0.517	5.72243510781706e-49	8	SEC61B
GAPT1	1.30604365761978e-52	0.941554255441481	0.588	0.132	2.41095659196611e-48	8	GAPT
HERPUD12	1.20810379686913e-51	1.31016928964283	0.781	0.263	2.23015960902041e-47	8	HERPUD1
C12orf751	3.1386897600356e-51	1.52005723655911	0.895	0.427	5.79402129702572e-47	8	C12orf75
MAP1A	3.61202480416017e-49	0.398291963741108	0.316	0.04	6.66779778847968e-45	8	MAP1A
PLEK2	3.35163092037459e-47	1.15435699485572	0.702	0.21	6.18711067901148e-43	8	PLEK
CTSC2	7.78479140059063e-46	0.694265096357527	0.5	0.103	1.43707249254903e-41	8	CTSC
CSF2RA1	2.14430086567078e-44	0.49629173739948	0.333	0.049	3.95837939802826e-40	8	CSF2RA
SELPLG	3.86278771255173e-44	0.491772854835224	0.325	0.046	7.13070611737049e-40	8	SELPLG
RAB11FIP11	5.93319187616237e-44	0.757977332418977	0.535	0.124	1.09526722033957e-39	8	RAB11FIP1
VAMP82	2.33867150968476e-43	1.32618389068753	0.886	0.464	4.31718760687806e-39	8	VAMP8
RUFY3	1.01844721223233e-38	0.403342939793797	0.281	0.04	1.88005355378088e-34	8	RUFY3
SEC61G1	2.5841282361124e-38	1.51845815658709	0.912	0.634	4.77030072386349e-34	8	SEC61G
OPN3	6.53700460294331e-38	0.613982572910633	0.482	0.111	1.20673104970333e-33	8	OPN3
NPC21	9.88683043203454e-38	1.34300013589893	0.851	0.457	1.82510889775358e-33	8	NPC2
B2M4	2.01952741262383e-37	0.93222028230615	1	1	3.72804760370359e-33	8	B2M
CORO1C	2.18562085581559e-37	0.58602484957156	0.412	0.084	4.03465609983557e-33	8	CORO1C
MDFIC	7.61216789697393e-37	0.362641928536389	0.254	0.034	1.40520619378139e-32	8	MDFIC
MAPKAPK2	1.6151049427375e-36	0.757920920869063	0.588	0.173	2.98148372429343e-32	8	MAPKAPK2
SAMHD11	8.84639302337878e-36	0.749208591418906	0.596	0.171	1.63304415211572e-31	8	SAMHD1
ATP5E1	3.21799603716511e-35	0.816894191029147	1	0.985	5.94042068460679e-31	8	ATP5E
TAGLN22	2.15817241882346e-34	0.982697021537451	0.807	0.352	3.98398628514811e-30	8	TAGLN2
CD742	2.43926823753586e-34	1.06282621091768	1	0.895	4.5028891664912e-30	8	CD74
ARL4C1	7.76632892174359e-34	0.797449382045729	0.43	0.098	1.43366431895387e-29	8	ARL4C
HIGD1A	1.07483289426726e-33	0.966223022313329	0.605	0.207	1.98414152281737e-29	8	HIGD1A
PPP1R14B	6.52235218145661e-33	0.84166057347572	0.579	0.18	1.20402621269689e-28	8	PPP1R14B
SIDT1	4.95184109867269e-32	0.320458142957267	0.272	0.043	9.14109866814978e-28	8	SIDT1
SPCS1	1.18264324023258e-31	1.1662204893743	0.825	0.517	2.18315942146934e-27	8	SPCS1
SRP141	1.84574323659233e-31	1.00146296022121	0.991	0.89	3.40724201474945e-27	8	SRP14
FCHSD2	1.2649698072982e-30	0.534280086611897	0.351	0.073	2.33513426427247e-26	8	FCHSD2
TXN2	2.41199436560156e-30	1.34000020356863	0.877	0.544	4.45254159890048e-26	8	TXN
SPIB2	2.86567081253098e-30	0.704526667310962	0.605	0.195	5.29002831993219e-26	8	SPIB
LYN1	4.91826932811146e-29	0.582885731603331	0.509	0.145	9.07912517969376e-25	8	LYN
HSP90B1	7.2554311360762e-29	1.11508950367682	0.825	0.481	1.33935258771967e-24	8	HSP90B1
ALOX5AP2	1.16294346810673e-28	1.23360929866518	0.807	0.421	2.14679364212503e-24	8	ALOX5AP
SFT2D2	4.56572288145012e-28	0.600592014033902	0.465	0.129	8.42832443915692e-24	8	SFT2D2
ZFAT	6.84748378410246e-28	0.404230780292029	0.272	0.049	1.26404550654531e-23	8	ZFAT
CYBA3	1.88758571461634e-27	0.903165054719546	1	0.858	3.48448322918177e-23	8	CYBA
TM9SF21	2.24836228000437e-27	0.602034512045425	0.509	0.159	4.15047676888806e-23	8	TM9SF2
P2RY14	4.67109923431621e-27	0.336494567952409	0.254	0.044	8.62284918654773e-23	8	P2RY14
BCL11A1	7.4812725894537e-27	0.918419585375028	0.719	0.33	1.38104292001315e-22	8	BCL11A
MAP3K8	8.08166449646776e-27	0.476551641083296	0.377	0.091	1.49187526604795e-22	8	MAP3K8
CYB561A31	1.29522987028953e-26	0.640848580337164	0.482	0.145	2.39099434055448e-22	8	CYB561A3
SUB11	1.48083888059057e-26	0.868558996048514	0.991	0.788	2.7336285735702e-22	8	SUB1
PPIB1	1.70058212282501e-26	1.05369876721762	0.798	0.485	3.13927459873497e-22	8	PPIB
CD681	3.1597792206553e-26	0.616688391034963	0.447	0.126	5.83295244132968e-22	8	CD68
LGALS11	3.59307598344592e-26	1.18256688638501	0.719	0.304	6.63281826544117e-22	8	LGALS1
IRF4	2.04663427526191e-25	0.439194670624268	0.272	0.053	3.77808687213348e-21	8	IRF4
CXXC51	2.21779704618404e-25	0.458950937228776	0.368	0.09	4.09405334725573e-21	8	CXXC5
SEC11C1	2.40471059427622e-25	0.427945486191111	0.307	0.065	4.4390957570339e-21	8	SEC11C
MYL12A2	3.82155877159521e-25	0.868118734590685	0.991	0.837	7.05459749236476e-21	8	MYL12A
RPS6KA4	5.43773111508258e-25	0.349496459227991	0.298	0.062	1.00380516384424e-20	8	RPS6KA4
ERP291	7.64564789427984e-25	0.822335530526385	0.877	0.586	1.41138660128406e-20	8	ERP29
C9orf1421	1.6741253329734e-24	0.693571598976716	0.465	0.144	3.09043536466889e-20	8	C9orf142
TMED10	3.21673254520668e-24	0.873365878114511	0.711	0.352	5.93808827845153e-20	8	TMED10
PLP2	6.87354003233e-24	0.835441053456087	0.807	0.441	1.26885548996812e-19	8	PLP2
SSR4	5.402583191549e-23	0.823073648256784	0.904	0.665	9.97316857159945e-19	8	SSR4
TSPAN131	8.53161860339096e-23	0.858879616437104	0.632	0.285	1.57493679418597e-18	8	TSPAN13
RUBCN	1.23073565709992e-22	0.34743322331343	0.281	0.061	2.27193802300646e-18	8	RUBCN
PARK7	1.73636389780811e-22	0.777735976547039	0.86	0.553	3.20532775535378e-18	8	PARK7
FTH11	3.12367742162752e-22	0.510569254200722	1	0.999	5.7663085203244e-18	8	FTH1
TMEM2582	3.89041202058147e-22	0.850209477226727	0.851	0.593	7.18170058999339e-18	8	TMEM258
CCDC88A1	4.83478633474824e-22	0.627771973347285	0.474	0.16	8.92501557394526e-18	8	CCDC88A
SCARB2	4.93518303727605e-21	0.342600669188276	0.289	0.068	9.11034788681158e-17	8	SCARB2
TNNI2	1.20117894571297e-20	0.400984363532781	0.316	0.08	2.21737633378615e-16	8	TNNI2
NADK	2.52759916429777e-20	0.34597168210728	0.351	0.095	4.66594805729368e-16	8	NADK
CTSB1	4.04722668747619e-20	0.613862188647474	0.623	0.279	7.47118046508105e-16	8	CTSB
CD362	5.5704878899754e-20	0.407628063067028	0.447	0.138	1.02831206448946e-15	8	CD36
GRN1	2.90367366010513e-19	0.658847203975869	0.57	0.242	5.36018157655407e-15	8	GRN
TMED2	3.41138093530219e-19	0.798026803115207	0.719	0.417	6.29740920656784e-15	8	TMED2
SSR31	3.53289167875104e-19	0.573527135629474	0.518	0.208	6.52171803897441e-15	8	SSR3
CYSLTR1	1.02281425664323e-18	0.42387780559735	0.342	0.099	1.8881151177634e-14	8	CYSLTR1
HINT11	1.03414230992303e-18	0.644429764378629	0.974	0.835	1.90902670411792e-14	8	HINT1
MYDGF	1.43555748996507e-18	0.692504921505877	0.57	0.263	2.65003912647553e-14	8	MYDGF
ABHD15	2.22130763816421e-18	0.378432593319521	0.281	0.071	4.10053390005113e-14	8	ABHD15
DNAJC1	4.9086837444737e-18	0.382607711554003	0.351	0.104	9.06143019229845e-14	8	DNAJC1
RPN2	5.87789878502217e-18	0.592281901624055	0.64	0.316	1.08506011571509e-13	8	RPN2
OSTC1	6.07197607629727e-18	0.810510596654127	0.728	0.468	1.12088678368448e-13	8	OSTC
LSP13	9.76780448686703e-18	0.697675352780338	0.886	0.591	1.80313670827565e-13	8	LSP1
ARID3A	1.96994712687165e-17	0.466864147538588	0.325	0.096	3.63652239620507e-13	8	ARID3A
DCPS	3.74440236589486e-17	0.354441141600817	0.289	0.079	6.91216676744192e-13	8	DCPS
SRGN2	4.70629655020143e-17	0.647999484731005	0.754	0.43	8.68782343167183e-13	8	SRGN
ZDHHC17	5.77128187074561e-17	0.417254203009292	0.272	0.073	1.06537863333964e-12	8	ZDHHC17
RPS283	8.09991944806336e-17	0.488259496496738	1	0.994	1.4952451301125e-12	8	RPS28
CTSS1	1.14115624107435e-16	0.49873636290612	0.605	0.289	2.10657442102324e-12	8	CTSS
NUCB21	1.15183602270778e-16	0.876824419535229	0.605	0.314	2.12628929791856e-12	8	NUCB2
TRAM1	1.22698785577565e-16	0.698700379342678	0.64	0.347	2.26501958176185e-12	8	TRAM1
FKBP2	3.20492282245315e-16	0.632584378535568	0.509	0.229	5.91628753024852e-12	8	FKBP2
KIAA01252	4.1996511880779e-16	0.323026557562096	0.254	0.064	7.75255609319181e-12	8	KIAA0125
B4GALT1	4.66270538967993e-16	0.4218033069169	0.412	0.146	8.60735414934916e-12	8	B4GALT1
PTMS1	4.85939027330669e-16	0.466049103401681	0.307	0.091	8.97043444452416e-12	8	PTMS
NDUFA41	7.07706981227294e-16	0.586006751203091	0.947	0.741	1.30642708734558e-11	8	NDUFA4
AC090498.14	7.20354222227565e-16	0.682308225697525	0.921	0.733	1.32977389423208e-11	8	AC090498.1
LPXN	8.38306393744106e-16	0.420106638432601	0.368	0.124	1.54751360285162e-11	8	LPXN
CDK2AP2	9.40008753100024e-16	0.594836264522326	0.456	0.195	1.73525615822264e-11	8	CDK2AP2
CD2AP	1.13895163365671e-15	0.473823265232335	0.351	0.119	2.10250471573028e-11	8	CD2AP
CFL12	1.5457181557983e-15	0.56040976434014	1	0.897	2.85339571560365e-11	8	CFL1
CRIP13	3.10257836983665e-15	0.557825883958004	0.535	0.229	5.72735967071846e-11	8	CRIP1
RPS273	3.24428340699838e-15	0.320812782843657	1	1	5.988947169319e-11	8	RPS27
TMEM19	3.49131089370015e-15	0.313035289066039	0.281	0.081	6.44495990977048e-11	8	TMEM19
STAT11	8.7010140117453e-15	0.447689685207986	0.421	0.161	1.60620718656818e-10	8	STAT1
FAM96A	9.82360587164761e-15	0.533266897035889	0.579	0.291	1.81343764390615e-10	8	FAM96A
BLNK1	1.10543040589613e-14	0.551105563389227	0.518	0.245	2.04062452928425e-10	8	BLNK
CBX6	1.29527419658043e-14	0.39152546108067	0.386	0.139	2.39107616688747e-10	8	CBX6
DHRS7	1.33327994775915e-14	0.51172283107	0.439	0.184	2.46123478356339e-10	8	DHRS7
MZB11	1.5324031081659e-14	0.689311241712083	0.789	0.525	2.82881613767425e-10	8	MZB1
GPX11	1.93763584142494e-14	0.540780713015482	0.991	0.824	3.57687576327043e-10	8	GPX1
SLC20A1	2.05257845239781e-14	0.418603945929809	0.298	0.095	3.78905982312635e-10	8	SLC20A1
SKAP21	2.8975944709832e-14	0.550398921579945	0.482	0.218	5.34895939343498e-10	8	SKAP2
TRAF4	3.18056853733976e-14	0.423708998631974	0.298	0.094	5.8713295199292e-10	8	TRAF4
IFI44L1	3.59881685847039e-14	0.542806320714728	0.36	0.13	6.64341592073635e-10	8	IFI44L
TCF41	4.88364675425172e-14	0.624320836169411	0.904	0.567	9.01521190834868e-10	8	TCF4
KRTCAP2	5.0098563138959e-14	0.585209178896331	0.64	0.356	9.24819475545183e-10	8	KRTCAP2
AP3S11	6.63822514540963e-14	0.535179022047556	0.57	0.293	1.22541636184262e-09	8	AP3S1
PRKCB2	8.76301122670539e-14	0.5188240522481	0.632	0.337	1.61765187244982e-09	8	PRKCB
